   113	0.15469	0.00137	  3390	0.15469	0.00005	-0.01639	 0.72323	-7.38599	-0.11729	 1.70885	-75.41808
   114	0.15606	0.00137	  3390	0.15469	0.00005	-0.01639	 0.72323	-7.38599	-0.11729	 1.70885	-75.41808
   115	0.15743	0.00137	  3390	0.15469	0.00005	-0.01639	 0.72323	-7.38599	-0.11729	 1.70885	-75.41808
   116	0.15880	0.00137	  3480	0.15880	0.00005	-0.04670	 0.72211	-7.37248	-0.42669	 4.86535	-75.23747
   117	0.16016	0.00137	  3480	0.15880	0.00005	-0.04670	 0.72211	-7.37248	-0.42669	 4.86535	-75.23747
   118	0.16153	0.00137	  3480	0.15880	0.00005	-0.04670	 0.72211	-7.37248	-0.42669	 4.86535	-75.23747
   119	0.16290	0.00137	  3570	0.16290	0.00005	-0.07692	 0.71972	-7.34604	-0.73507	 8.00796	-74.92522
   120	0.16427	0.00137	  3570	0.16290	0.00005	-0.07692	 0.71972	-7.34604	-0.73507	 8.00796	-74.92522
   121	0.16564	0.00137	  3570	0.16290	0.00005	-0.07692	 0.71972	-7.34604	-0.73507	 8.00796	-74.92522
   122	0.16701	0.00137	  3660	0.16701	0.00005	-0.10702	 0.71607	-7.30674	-1.04191	 11.13123	-74.48233
   123	0.16838	0.00137	  3660	0.16701	0.00005	-0.10702	 0.71607	-7.30674	-1.04191	 11.13123	-74.48233
   124	0.16975	0.00137	  3660	0.16701	0.00005	-0.10702	 0.71607	-7.30674	-1.04191	 11.13123	-74.48233
   125	0.17112	0.00137	  3750	0.17112	0.00005	-0.13692	 0.71117	-7.25465	-1.34666	 14.22979	-73.91000
   126	0.17248	0.00137	  3750	0.17112	0.00005	-0.13692	 0.71117	-7.25465	-1.34666	 14.22979	-73.91000
   127	0.17385	0.00137	  3750	0.17112	0.00005	-0.13692	 0.71117	-7.25465	-1.34666	 14.22979	-73.91000
   128	0.17522	0.00137	  3840	0.17522	0.00005	-0.16659	 0.70502	-7.18990	-1.64880	 17.29835	-73.20968
   129	0.17659	0.00137	  3840	0.17522	0.00005	-0.16659	 0.70502	-7.18990	-1.64880	 17.29835	-73.20968
   130	0.17796	0.00137	  3840	0.17522	0.00005	-0.16659	 0.70502	-7.18990	-1.64880	 17.29835	-73.20968
   131	0.17933	0.00137	  3930	0.17933	0.00005	-0.19596	 0.69763	-7.11262	-1.94780	 20.33169	-72.38299
   132	0.18070	0.00137	  3930	0.17933	0.00005	-0.19596	 0.69763	-7.11262	-1.94780	 20.33169	-72.38299
   133	0.18207	0.00137	  3930	0.17933	0.00005	-0.19596	 0.69763	-7.11262	-1.94780	 20.33169	-72.38299
   134	0.18344	0.00137	  4020	0.18344	0.00005	-0.22499	 0.68902	-7.02296	-2.24315	 23.32471	-71.43178
   135	0.18480	0.00137	  4020	0.18344	0.00005	-0.22499	 0.68902	-7.02296	-2.24315	 23.32471	-71.43178
   136	0.18617	0.00137	  4020	0.18344	0.00005	-0.22499	 0.68902	-7.02296	-2.24315	 23.32471	-71.43178
   137	0.18754	0.00137	  4109	0.18754	0.00005	-0.25362	 0.67921	-6.92110	-2.53434	 26.27240	-70.35808
   138	0.18891	0.00137	  4109	0.18754	0.00005	-0.25362	 0.67921	-6.92110	-2.53434	 26.27240	-70.35808
   139	0.19028	0.00137	  4109	0.18754	0.00005	-0.25362	 0.67921	-6.92110	-2.53434	 26.27240	-70.35808
   140	0.19165	0.00137	  4198	0.19165	0.00005	-0.28182	 0.66821	-6.80724	-2.82088	 29.16985	-69.16412
   141	0.19302	0.00137	  4198	0.19165	0.00005	-0.28182	 0.66821	-6.80724	-2.82088	 29.16985	-69.16412
   142	0.19439	0.00137	  4198	0.19165	0.00005	-0.28182	 0.66821	-6.80724	-2.82088	 29.16985	-69.16412
   143	0.19576	0.00137	  4287	0.19576	0.00005	-0.30952	 0.65605	-6.68159	-3.10227	 32.01229	-67.85234
   144	0.19713	0.00137	  4287	0.19576	0.00005	-0.30952	 0.65605	-6.68159	-3.10227	 32.01229	-67.85234
   145	0.19849	0.00137	  4287	0.19576	0.00005	-0.30952	 0.65605	-6.68159	-3.10227	 32.01229	-67.85234
   146	0.19986	0.00137	  4376	0.19986	0.00005	-0.33668	 0.64274	-6.54439	-3.37803	 34.79503	-66.42532
   147	0.20123	0.00137	  4376	0.19986	0.00005	-0.33668	 0.64274	-6.54439	-3.37803	 34.79503	-66.42532
   148	0.20260	0.00137	  4376	0.19986	0.00005	-0.33668	 0.64274	-6.54439	-3.37803	 34.79503	-66.42532
   149	0.20397	0.00137	  4465	0.20397	0.00005	-0.36326	 0.62831	-6.39588	-3.64770	 37.51356	-64.88583
   150	0.20534	0.00137	  4465	0.20397	0.00005	-0.36326	 0.62831	-6.39588	-3.64770	 37.51356	-64.88583
   151	0.20671	0.00137	  4465	0.20397	0.00005	-0.36326	 0.62831	-6.39588	-3.64770	 37.51356	-64.88583
   152	0.20808	0.00137	  4554	0.20808	0.00005	-0.38920	 0.61279	-6.23636	-3.91082	 40.16346	-63.23682
   153	0.20945	0.00137	  4554	0.20808	0.00005	-0.38920	 0.61279	-6.23636	-3.91082	 40.16346	-63.23682
   154	0.21081	0.00137	  4554	0.20808	0.00005	-0.38920	 0.61279	-6.23636	-3.91082	 40.16346	-63.23682
   155	0.21218	0.00137	  4643	0.21218	0.00005	-0.41447	 0.59620	-6.06610	-4.16696	 42.74047	-61.48138
   156	0.21355	0.00137	  4643	0.21218	0.00005	-0.41447	 0.59620	-6.06610	-4.16696	 42.74047	-61.48138
   157	0.21492	0.00137	  4643	0.21218	0.00005	-0.41447	 0.59620	-6.06610	-4.16696	 42.74047	-61.48138
   158	0.21629	0.00137	  4732	0.21629	0.00005	-0.43901	 0.57857	-5.88541	-4.41566	 45.24046	-59.62276
   159	0.21766	0.00137	  4732	0.21629	0.00005	-0.43901	 0.57857	-5.88541	-4.41566	 45.24046	-59.62276
   160	0.21903	0.00137	  4732	0.21629	0.00005	-0.43901	 0.57857	-5.88541	-4.41566	 45.24046	-59.62276
   161	0.22040	0.00137	  4821	0.22040	0.00005	-0.46279	 0.55994	-5.69462	-4.65653	 47.65946	-57.66437
   162	0.22177	0.00137	  4821	0.22040	0.00005	-0.46279	 0.55994	-5.69462	-4.65653	 47.65946	-57.66437
   163	0.22313	0.00137	  4821	0.22040	0.00005	-0.46279	 0.55994	-5.69462	-4.65653	 47.65946	-57.66437
   164	0.22450	0.00137	  4910	0.22450	0.00005	-0.48577	 0.54034	-5.49407	-4.88916	 49.99364	-55.60975
   165	0.22587	0.00137	  4910	0.22450	0.00005	-0.48577	 0.54034	-5.49407	-4.88916	 49.99364	-55.60975
   166	0.22724	0.00137	  4910	0.22450	0.00005	-0.48577	 0.54034	-5.49407	-4.88916	 49.99364	-55.60975
